id,name,family,handler,enabled,status,frame,result,notes,source
423,NUM_TRAPEZOID_POLY,numeric,MetaNumericMethods,True,stage9,"T-4=polyBase,T-3=a_scaled,T-2=b_scaled,T-1=n",T+1=area_scaled,Stage-9 numerical service,runtime_numeric_methods_services.bas
424,NUM_SIMPSON_POLY,numeric,MetaNumericMethods,True,stage9,"T-4=polyBase,T-3=a_scaled,T-2=b_scaled,T-1=n",T+1=area_scaled,Stage-9 numerical service,runtime_numeric_methods_services.bas
425,NUM_INTERP_LINEAR,numeric,MetaNumericMethods,True,stage9,"T-4=xBase,T-3=yBase,T-2=count,T-1=x_raw",T+1=y_scaled,Stage-9 numerical service,runtime_numeric_methods_services.bas
426,NUM_BEZIER_QUADRATIC,numeric,MetaNumericMethods,True,stage9,"T-4=p0,T-3=p1,T-2=p2,T-1=t_scaled",T+1=value_scaled,Stage-9 numerical service,runtime_numeric_methods_services.bas
427,NUM_RK4_LINEAR,numeric,MetaNumericMethods,True,stage9,"T-4=y0,T-3=a_scaled,T-2=dt_scaled,T-1=steps",T+1=y_scaled,Stage-9 numerical service,runtime_numeric_methods_services.bas
439,NUM_STATUS,numeric,MetaNumericMethods,True,stage9,,T+1=status,Stage-9 numerical service,runtime_numeric_methods_services.bas
440,CPLX_INIT,complex,MetaComplex,True,stage9,"T-2=out,T-1=real_scaled,T=imag_scaled",T+1=status,Stage-9 complex service,runtime_complex_services.bas
441,CPLX_ADD,complex,MetaComplex,True,stage9,"T-2=out,T-1=a,T=b",T+1=status,Stage-9 complex service,runtime_complex_services.bas
442,CPLX_SUB,complex,MetaComplex,True,stage9,"T-2=out,T-1=a,T=b",T+1=status,Stage-9 complex service,runtime_complex_services.bas
443,CPLX_MUL,complex,MetaComplex,True,stage9,"T-2=out,T-1=a,T=b",T+1=status,Stage-9 complex service,runtime_complex_services.bas
444,CPLX_DIV,complex,MetaComplex,True,stage9,"T-2=out,T-1=a,T=b",T+1=status,Stage-9 complex service,runtime_complex_services.bas
445,CPLX_CONJ,complex,MetaComplex,True,stage9,"T-2=out,T-1=a",T+1=status,Stage-9 complex service,runtime_complex_services.bas
446,CPLX_ABS,complex,MetaComplex,True,stage9,T-1=a,T+1=magnitude_scaled,Stage-9 complex service,runtime_complex_services.bas
447,CPLX_ARG,complex,MetaComplex,True,stage9,T-1=a,T+1=angle_scaled,Stage-9 complex service,runtime_complex_services.bas
448,CPLX_EXP,complex,MetaComplex,True,stage9,"T-2=out,T-1=a",T+1=status,Stage-9 complex service,runtime_complex_services.bas
449,CPLX_FROM_POLAR,complex,MetaComplex,True,stage9,"T-2=out,T-1=radius_scaled,T=theta_scaled",T+1=status,Stage-9 complex service,runtime_complex_services.bas
459,CPLX_STATUS,complex,MetaComplex,True,stage9,,T+1=status,Stage-9 complex service,runtime_complex_services.bas
512,MAT_ADV_DET_N,matrix_advanced,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,T-3=A,T+1=determinant,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
513,MAT_ADV_INVERSE_2,matrix_advanced,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,"T-4=dst,T-3=A",T+1=status,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
514,MAT_ADV_RANK,matrix_advanced,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,T-3=A,T+1=rank,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
516,MAT_ADV_NORM_INF,matrix_advanced,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,T-3=A,T+1=max row abs sum,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
517,MAT_ADV_FROBENIUS2,matrix_advanced,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,T-3=A,T+1=sum squares,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
518,MAT_ADV_LU2,matrix_advanced,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,"T-4=L,T-2=U,T-3=A",T+1=status,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
519,MAT_ADV_INFO,matrix_advanced,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,none,prints info,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
540,TENSOR_INIT2D,tensor_basic,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,"T-4=base,T-3=dim0,T-2=dim1",T+1=status,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
541,TENSOR_SET2D,tensor_basic,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,"T-4=base,T-3=row,T-2=col,T-1=value",T+1=status,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
542,TENSOR_GET2D,tensor_basic,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,"T-4=base,T-3=row,T-2=col",T+1=value,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
543,TENSOR_FILL,tensor_basic,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,"T-4=base,T-3=value",T+1=status,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
544,TENSOR_SUM,tensor_basic,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,T-4=base,T+1=sum,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
545,TENSOR_SHAPE,tensor_basic,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,T-4=base,"T+1=dim0,T+2=dim1,T+3=total",Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
559,TENSOR_INFO,tensor_basic,MetaMatrixAdvancedTensor,True,v3.3-stage10-active,none,prints info,Stage-10 Matrix Advanced / Tensor Basic service,runtime_matrix_advanced_tensor_services.bas
575,TENSOR_RESHAPE,tensor_advanced2,MetaMatrixAdvancedTensor,True,v3.3-stage12-active,"T-4=dst,T-3=src,T-2=dimsBase,T-1=nd",T+1=status,Stage-12 reshape preserving total element count,runtime_matrix_advanced_tensor_services.bas
576,TENSOR_FLATTEN_TO_2D,tensor_advanced2,MetaMatrixAdvancedTensor,True,v3.3-stage12-active,"T-4=dst,T-3=src,T-2=rows",T+1=status,Stage-12 flatten ND tensor to 2D rows x cols,runtime_matrix_advanced_tensor_services.bas
577,TENSOR_SLICE3D_AXIS1_TO_2D,tensor_advanced2,MetaMatrixAdvancedTensor,True,v3.3-stage12-active,"T-4=dst,T-3=src,T-1=idx1",T+1=status,Stage-12 3D axis1 slice to 2D,runtime_matrix_advanced_tensor_services.bas
578,TENSOR_SLICE3D_AXIS2_TO_2D,tensor_advanced2,MetaMatrixAdvancedTensor,True,v3.3-stage12-active,"T-4=dst,T-3=src,T-1=idx2",T+1=status,Stage-12 3D axis2 slice to 2D,runtime_matrix_advanced_tensor_services.bas
581,TENSOR_BROADCAST_ADD,tensor_advanced2,MetaMatrixAdvancedTensor,True,v3.3-stage12-active,"T-4=dst,T-3=A,T-2=B",T+1=status,Stage-12 broadcast-compatible tensor add,runtime_matrix_advanced_tensor_services.bas
582,TENSOR_BROADCAST_SHAPE,tensor_advanced2,MetaMatrixAdvancedTensor,True,v3.3-stage12-active,"T-4=outData,T-3=A,T-2=B",T+1=status,Stage-12 broadcast shape calculation,runtime_matrix_advanced_tensor_services.bas
583,TENSOR_RESHAPE_INFER,tensor_advanced2,MetaMatrixAdvancedTensor,True,v3.3-stage12-active,"T-4=dst,T-3=src,T-2=dimsBase,T-1=nd",T+1=status,Stage-12 reshape with single zero inferred dimension,runtime_matrix_advanced_tensor_services.bas
584,TENSOR_FLATTEN_TO_1D,tensor_advanced2,MetaMatrixAdvancedTensor,True,v3.3-stage12-active,"T-4=dst,T-3=src",T+1=status,Stage-12 flatten ND tensor to 1 x total 2D tensor,runtime_matrix_advanced_tensor_services.bas
@600,VEC_INIT,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@601,VEC_SET,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@602,VEC_GET,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@603,VEC_FILL,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@604,VEC_SUM,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@605,VEC_DOT,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@606,VEC_NORM1,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@607,VEC_NORM2_SQ,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@608,VEC_ADD,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@609,VEC_SCALE,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@610,VEC_FROM_DATA,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@611,VEC_TO_DATA,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@619,VEC_INFO,Vector Ops V1,MetaSparseVector,V3.3 Stage-13,,,,,
@640,SPARSE_INIT,Sparse Matrix V1,MetaSparseVector,V3.3 Stage-13,,,,,
@641,SPARSE_SET_NNZ,Sparse Matrix V1,MetaSparseVector,V3.3 Stage-13,,,,,
@642,SPARSE_SET_ENTRY,Sparse Matrix V1,MetaSparseVector,V3.3 Stage-13,,,,,
@643,SPARSE_GET_ENTRY_VALUE,Sparse Matrix V1,MetaSparseVector,V3.3 Stage-13,,,,,
@644,SPARSE_MATVEC,Sparse Matrix V1,MetaSparseVector,V3.3 Stage-13,,,,,
@645,SPARSE_TO_DENSE,Sparse Matrix V1,MetaSparseVector,V3.3 Stage-13,,,,,
@646,SPARSE_NNZ,Sparse Matrix V1,MetaSparseVector,V3.3 Stage-13,,,,,
@647,SPARSE_SUM_VALUES,Sparse Matrix V1,MetaSparseVector,V3.3 Stage-13,,,,,
@648,SPARSE_TRACE,Sparse Matrix V1,MetaSparseVector,V3.3 Stage-13,,,,,
@649,SPARSE_INFO,Sparse Matrix V1,MetaSparseVector,V3.3 Stage-13,,,,,
520,LINALG_DET_N,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
521,LINALG_RANK,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
522,LINALG_UPPER_TRIANGULAR,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
523,LINALG_DIAG_PRODUCT,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
524,LINALG_INVERSE_NXN,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
525,LINALG_SOLVE_NXN,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
526,LINALG_MATVEC,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
527,LINALG_IS_IDENTITY,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
528,LINALG_IS_SYMMETRIC,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
529,LINALG_ROW_SUM,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
530,LINALG_COL_SUM,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
531,LINALG_SWAP_ROWS,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
532,LINALG_SCALE_ROW,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
533,LINALG_ADD_ROW_MULTIPLE,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
539,LINALG_INFO,linalg_advanced_v1,MetaLinalgAdvanced,v3.3-stage14-active,,,,,
700,ML_RELU,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
701,ML_STEP,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
702,ML_SIGMOID_FAST1000,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
703,ML_DOT_BIAS,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
704,ML_PERCEPTRON_PREDICT,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
705,ML_MSE,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
706,ML_MAE,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
707,ML_ARGMAX,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
708,ML_PERCEPTRON_UPDATE,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
709,ML_LINEAR_GRAD_STEP,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
710,ML_CLAMP,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
719,ML_INFO,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
730,DATASET_INIT,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
731,DATASET_SET_X,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
732,DATASET_GET_X,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
733,DATASET_SET_Y,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
734,DATASET_GET_Y,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
735,DATASET_ROW_TO_VEC,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
736,DATASET_ROW_DOT_VEC,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
737,DATASET_COL_SUM,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
738,DATASET_Y_SUM,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
739,DATASET_INFO,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
740,PIPE_DATA_TO_VEC,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
741,PIPE_VEC_TO_DATA,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
742,PIPE_LINEAR_PREDICT_DATA,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
743,PIPE_EVAL_MSE_DATASET,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
744,PIPE_BATCH_Y_SUM,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
745,PIPE_BATCH_ROW_TO_VEC,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
746,PIPE_FEATURE_SCALE_CONST,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
747,PIPE_DATASET_TO_DENSE,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
748,PIPE_STATUS,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
759,PIPE_INFO,ml_data_pipeline,MetaMLDataPipeline,,active,,,,
